cell_line_name,drug_name,putative_target,ln_ic50,disease,smiles
JVM-2,Rucaparib,"PARP1, PARP2",-1.3707091580853143,B-prolymphocytic_leukemia,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2
MDA-MB-175-VII,Rucaparib,"PARP1, PARP2",0.45716073802569634,invasive_ductal_carcinoma,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2
MV-4-11,Rucaparib,"PARP1, PARP2",-1.3847082291051422,leukaemia,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2
ZR-75-30,Rucaparib,"PARP1, PARP2",0.3699769860223775,breast_cancer,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2
BT-483,Rucaparib,"PARP1, PARP2",0.740916037572497,breast_cancer,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2
OVKATE,Rucaparib,"PARP1, PARP2",0.9403229950216103,Ovarian Cancer,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2
HPAC,Rucaparib,"PARP1, PARP2",0.4083546223998526,Pancreatic Cancer,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2
MOLM-13,Rucaparib,"PARP1, PARP2",-1.6888861542751425,Leukemia,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2
OCI-LY-19,Rucaparib,"PARP1, PARP2",-1.381269488384578,germinal center B-cell-like (GCB) DLBCL,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2
SU-DHL-5,Rucaparib,"PARP1, PARP2",-1.3836044357874304,B-cell non-Hodgkin lymphoma,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2
AsPC-1,Niraparib,"PARP1, PARP2",1.164871049602589,pancreatic_cancer,C1CC(CNC1)C2=CC=C(C=C2)N3C=C4C=CC=C(C4=N3)C(=O)N
NCI-H2347,MK-1775,"WEE1, PLK1",-0.5189913736450945,lung_cancer,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O
UACC-257,MK-1775,"WEE1, PLK1",-0.40758417516753465,melanoma,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O
ZR-75-30,MK-1775,"WEE1, PLK1",-0.12085549155038874,breast_cancer,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O
AsPC-1,MK-1775,"WEE1, PLK1",-0.49019885963936316,pancreatic_cancer,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O
BT-483,MK-1775,"WEE1, PLK1",-0.250131977188763,breast_cancer,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O
OVKATE,MK-1775,"WEE1, PLK1",-0.4781061180550806,Ovarian Cancer,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O
EFM-192A,MK-1775,"WEE1, PLK1",-0.47697375020621496,breast_cancer,CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O
HCC1937,Dinaciclib,"CDK1, CDK2, CDK5, CDK9",-1.5659919942737603,ductal_carcinoma,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO
NCI-H226,Dinaciclib,"CDK1, CDK2, CDK5, CDK9",-1.3176744200562982,lung_cancer,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO
MOLT-4,Dinaciclib,"CDK1, CDK2, CDK5, CDK9",-1.2395177706520484,leukaemia,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO
KP-N-YN,Dinaciclib,"CDK1, CDK2, CDK5, CDK9",-1.099502976206081,neuroblastoma,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO
ZR-75-30,Dinaciclib,"CDK1, CDK2, CDK5, CDK9",-1.7831927204799245,breast_cancer,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO
AsPC-1,Dinaciclib,"CDK1, CDK2, CDK5, CDK9",-1.1607128875981956,pancreatic_cancer,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO
HCC-15,Dinaciclib,"CDK1, CDK2, CDK5, CDK9",-1.854557203828919,lung_cancer,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO
HCC1428,Dinaciclib,"CDK1, CDK2, CDK5, CDK9",-1.6192120585476881,breast_cancer,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO
GRANTA-519,Dinaciclib,"CDK1, CDK2, CDK5, CDK9",-1.6814228949453611,mantle_cell_lymphoma,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO
NCI-H660,Dinaciclib,"CDK1, CDK2, CDK5, CDK9",-1.1428799309127051,small_cell_carcinoma,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO
HCC1187,Gemcitabine,Pyrimidine antimetabolite,0.412735506233316,ductal_carcinoma,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
HCC1937,Gemcitabine,Pyrimidine antimetabolite,0.0886970572886707,ductal_carcinoma,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
SK-MEL-2,Gemcitabine,Pyrimidine antimetabolite,0.05281438568850903,skin_cancer,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
HH,Gemcitabine,Pyrimidine antimetabolite,0.23882641934790252,cutaneous T cell lymphoma,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
BT-474,Gemcitabine,Pyrimidine antimetabolite,0.382966559677301,breast_cancer,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
BT-483,Gemcitabine,Pyrimidine antimetabolite,1.027576142314874,breast_cancer,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
FU-OV-1,Gemcitabine,Pyrimidine antimetabolite,0.7027220946095819,ovarian_cancer,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
OVKATE,Gemcitabine,Pyrimidine antimetabolite,0.6172671017410669,Ovarian Cancer,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
HCC1428,Gemcitabine,Pyrimidine antimetabolite,0.8851076120579723,breast_cancer,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F
AsPC-1,Bortezomib,Proteasome,-1.3719746016078391,pancreatic_cancer,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O
MDA-MB-436,GSK269962A,"ROCK1, ROCK2",0.3818039844669297,breast_cancer,CCN1C2=CC(=NC=C2N=C1C3=NON=C3N)OC4=CC=CC(=C4)NC(=O)C5=CC=C(C=C5)OCCN6CCOCC6
AsPC-1,Tamoxifen,ESR1,1.0326326097063308,pancreatic_cancer,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3
BT-483,Tamoxifen,ESR1,0.7091105433603928,breast_cancer,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3
OVKATE,Tamoxifen,ESR1,0.8069979065263324,Ovarian Cancer,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3
QGP-1,Tamoxifen,ESR1,0.6072949985759835,Pancreatic Cancer,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3
SU-DHL-5,Tamoxifen,ESR1,-1.5141467731559175,B-cell non-Hodgkin lymphoma,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3
NCI-H2347,Fulvestrant,ESR,-0.04551098421925936,lung_cancer,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
NCI-H226,Fulvestrant,ESR,-0.0006828515376108801,lung_cancer,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
CAL-120,Fulvestrant,ESR,-0.09825467023809493,breast_cancer,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
MDA-MB-175-VII,Fulvestrant,ESR,0.03474670963996942,invasive_ductal_carcinoma,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
RPMI-8402,Fulvestrant,ESR,-1.9006940500374112,TALL,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
AsPC-1,Fulvestrant,ESR,0.18850666998608406,pancreatic_cancer,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
L-363,Fulvestrant,ESR,-1.8358751753605733,plasma_cell_leukemia,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
CAMA-1,Fulvestrant,ESR,-1.632546159406809,breast_cancer,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
BT-483,Fulvestrant,ESR,0.026925860463177912,breast_cancer,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
OVKATE,Fulvestrant,ESR,-0.12504043574165458,Ovarian Cancer,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
SU-DHL-10,Fulvestrant,ESR,-1.7260424335495872,diffuse_histiocytic_lymphoma,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
CAL-120,EPZ004777,DOT1L,0.8522746593470953,breast_cancer,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)CC2C(C(C(O2)N3C=CC4=C(N=CN=C43)N)O)O
MC116,EPZ004777,DOT1L,-0.8438597086159637,undifferentiated B lymphoma,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)CC2C(C(C(O2)N3C=CC4=C(N=CN=C43)N)O)O
MV-4-11,EPZ004777,DOT1L,-1.1184560545128,leukaemia,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)CC2C(C(C(O2)N3C=CC4=C(N=CN=C43)N)O)O
AsPC-1,EPZ004777,DOT1L,1.0500561341811463,pancreatic_cancer,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)CC2C(C(C(O2)N3C=CC4=C(N=CN=C43)N)O)O
KP-N-RT-BM-1,EPZ004777,DOT1L,-0.9607585237736934,neuroblastoma,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)CC2C(C(C(O2)N3C=CC4=C(N=CN=C43)N)O)O
BT-483,EPZ004777,DOT1L,0.9169298427811811,breast_cancer,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)CC2C(C(C(O2)N3C=CC4=C(N=CN=C43)N)O)O
QGP-1,EPZ004777,DOT1L,0.7934058184716518,Pancreatic Cancer,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)CC2C(C(C(O2)N3C=CC4=C(N=CN=C43)N)O)O
HCC-33,EPZ004777,DOT1L,-0.8306954221134141,lung_cancer,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)CC2C(C(C(O2)N3C=CC4=C(N=CN=C43)N)O)O
OCI-LY-19,EPZ004777,DOT1L,-0.9875879674891597,germinal center B-cell-like (GCB) DLBCL,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)CC2C(C(C(O2)N3C=CC4=C(N=CN=C43)N)O)O
KMS-11,EPZ004777,DOT1L,-0.8211033602126757,multiple_myeloma,CC(C)N(CCCNC(=O)NC1=CC=C(C=C1)C(C)(C)C)CC2C(C(C(O2)N3C=CC4=C(N=CN=C43)N)O)O
NCI-H2347,YK-4-279,RNA helicase A,0.4171939495084829,lung_cancer,COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O
HCC1937,YK-4-279,RNA helicase A,0.26755321193198023,ductal_carcinoma,COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O
NCI-H226,YK-4-279,RNA helicase A,0.17681274721519102,lung_cancer,COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O
HCC1419,YK-4-279,RNA helicase A,0.42238063512048296,breast_cancer,COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O
MEL-JUSO,YK-4-279,RNA helicase A,0.21457807221079925,melanoma,COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O
MSTO-211H,YK-4-279,RNA helicase A,0.5329248827571984,lung_cancer,COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O
RCM-1,YK-4-279,RNA helicase A,0.715585123912253,rectum; adenocarcinoma; well differentiated,COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O
ZR-75-30,YK-4-279,RNA helicase A,0.5271348663302653,breast_cancer,COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O
AsPC-1,YK-4-279,RNA helicase A,0.9526214732302,pancreatic_cancer,COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O
TT,YK-4-279,RNA helicase A,1.1903934126215636,medulla_carcinoma,COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O
BT-483,YK-4-279,RNA helicase A,1.456759068923345,breast_cancer,COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O
OVKATE,YK-4-279,RNA helicase A,0.2511506146345309,Ovarian Cancer,COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O
HCC1428,YK-4-279,RNA helicase A,0.30988678804390357,breast_cancer,COC1=CC=C(C=C1)C(=O)CC2(C3=C(C=CC(=C3NC2=O)Cl)Cl)O
SK-MEL-5,Daporinad,NAMPT,-1.094862880554294,skin_cancer,C1CN(CCC1CCCCNC(=O)C=CC2=CN=CC=C2)C(=O)C3=CC=CC=C3
ABC-1,Daporinad,NAMPT,-0.8465881681335624,lung_cancer,C1CN(CCC1CCCCNC(=O)C=CC2=CN=CC=C2)C(=O)C3=CC=CC=C3
SK-MEL-31,Daporinad,NAMPT,-0.744165210458341,malignant_melanoma,C1CN(CCC1CCCCNC(=O)C=CC2=CN=CC=C2)C(=O)C3=CC=CC=C3
UACC-893,Daporinad,NAMPT,-0.786756773765824,breast_cancer,C1CN(CCC1CCCCNC(=O)C=CC2=CN=CC=C2)C(=O)C3=CC=CC=C3
BT-483,Daporinad,NAMPT,-1.1963118549247589,breast_cancer,C1CN(CCC1CCCCNC(=O)C=CC2=CN=CC=C2)C(=O)C3=CC=CC=C3
Calu-3,BMS-345541,"IKK-1, IKK-2",0.37522245352703704,lung_cancer,CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN.Cl
HCC38,BMS-345541,"IKK-1, IKK-2",0.29767280880601105,breast_cancer,CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN.Cl
NCI-H226,BMS-345541,"IKK-1, IKK-2",0.4812960116609484,lung_cancer,CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN.Cl
SK-OV-3,BMS-345541,"IKK-1, IKK-2",0.538449972459577,ovarian_cancer,CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN.Cl
AsPC-1,BMS-345541,"IKK-1, IKK-2",0.7473922509547087,pancreatic_cancer,CC1=CC2=C(C=C1)N=C(C3=NC=C(N23)C)NCCN.Cl
MCF7,AZ960,"JAK2, JAK3",0.11723240051401773,breast_cancer,CC1=CC(=NN1)NC2=C(C=C(C(=N2)NC(C)C3=CC=C(C=C3)F)C#N)F
SK-MEL-2,AZ960,"JAK2, JAK3",0.10684433381685253,skin_cancer,CC1=CC(=NN1)NC2=C(C=C(C(=N2)NC(C)C3=CC=C(C=C3)F)C#N)F
UACC-257,AZ960,"JAK2, JAK3",0.3137218983323295,melanoma,CC1=CC(=NN1)NC2=C(C=C(C(=N2)NC(C)C3=CC=C(C=C3)F)C#N)F
KM12,AZ960,"JAK2, JAK3",0.21590352224874704,colon_cancer,CC1=CC(=NN1)NC2=C(C=C(C(=N2)NC(C)C3=CC=C(C=C3)F)C#N)F
HCC1419,AZ960,"JAK2, JAK3",0.1130111258474278,breast_cancer,CC1=CC(=NN1)NC2=C(C=C(C(=N2)NC(C)C3=CC=C(C=C3)F)C#N)F
UACC-893,AZ960,"JAK2, JAK3",0.11542649014509868,breast_cancer,CC1=CC(=NN1)NC2=C(C=C(C(=N2)NC(C)C3=CC=C(C=C3)F)C#N)F
ZR-75-30,AZ960,"JAK2, JAK3",0.3289174257923255,breast_cancer,CC1=CC(=NN1)NC2=C(C=C(C(=N2)NC(C)C3=CC=C(C=C3)F)C#N)F
AsPC-1,AZ960,"JAK2, JAK3",1.010394276732102,pancreatic_cancer,CC1=CC(=NN1)NC2=C(C=C(C(=N2)NC(C)C3=CC=C(C=C3)F)C#N)F
SUIT-2,AZ960,"JAK2, JAK3",0.2515763751487224,moderately differentiated tubular adenocarcinoma,CC1=CC(=NN1)NC2=C(C=C(C(=N2)NC(C)C3=CC=C(C=C3)F)C#N)F
EFM-192A,AZ960,"JAK2, JAK3",0.13740683592376735,breast_cancer,CC1=CC(=NN1)NC2=C(C=C(C(=N2)NC(C)C3=CC=C(C=C3)F)C#N)F
KP-2,AZ960,"JAK2, JAK3",0.21314036508617576,Pancreatic Cancer,CC1=CC(=NN1)NC2=C(C=C(C(=N2)NC(C)C3=CC=C(C=C3)F)C#N)F
BT-483,Talazoparib,"PARP1, PARP2",1.0473317567394265,breast_cancer,CN1C(=NC=N1)C2C(NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F
OVKATE,Talazoparib,"PARP1, PARP2",1.1854638977899472,Ovarian Cancer,CN1C(=NC=N1)C2C(NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F
NCI-H2122,XAV939,"TNKS1, TNKS2",-1.2408101558753755,lung_cancer,C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F
NCI-H2087,XAV939,"TNKS1, TNKS2",0.4840085510826188,lung_cancer,C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F
PC-3,XAV939,"TNKS1, TNKS2",0.4431486043630551,prostate_cancer,C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F
CAL-120,XAV939,"TNKS1, TNKS2",0.7424255892325927,breast_cancer,C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F
MC116,XAV939,"TNKS1, TNKS2",-1.5511760998705217,undifferentiated B lymphoma,C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F
AsPC-1,XAV939,"TNKS1, TNKS2",1.205894687564905,pancreatic_cancer,C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F
RL,XAV939,"TNKS1, TNKS2",-1.4007385410824167,non-Hodgkins lymphoma,C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F
QGP-1,XAV939,"TNKS1, TNKS2",0.4623866115661359,Pancreatic Cancer,C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F
L-1236,XAV939,"TNKS1, TNKS2",-1.203389358083964,lymphoma,C1CSCC2=C1N=C(NC2=O)C3=CC=C(C=C3)C(F)(F)F
HCC38,Trametinib,"MEK1, MEK2",-0.040874562435763685,breast_cancer,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)C)C5CC5
ZR-75-30,Trametinib,"MEK1, MEK2",0.1886197434879357,breast_cancer,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)C)C5CC5
BT-483,Trametinib,"MEK1, MEK2",0.6202335462824181,breast_cancer,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)C)C5CC5
MDA-MB-175-VII,Dabrafenib,BRAF,1.2856049750487448,invasive_ductal_carcinoma,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F
CAL-120,Temozolomide,DNA alkylating agent,1.7798190442797674,breast_cancer,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
KARPAS-299,Temozolomide,DNA alkylating agent,-0.7213476309168666,CD30+_anaplastic_large_cell_lymphoma,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
KMS-12-BM,Temozolomide,DNA alkylating agent,-0.892956876251988,Multiple Myeloma,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
MDA-MB-175-VII,Temozolomide,DNA alkylating agent,1.6845691103393228,invasive_ductal_carcinoma,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
AsPC-1,Temozolomide,DNA alkylating agent,1.871225703780028,pancreatic_cancer,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
BT-483,Temozolomide,DNA alkylating agent,1.8139594858947243,breast_cancer,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
OVKATE,Temozolomide,DNA alkylating agent,1.7637168877670206,Ovarian Cancer,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
HCC1428,Temozolomide,DNA alkylating agent,1.561887218283654,breast_cancer,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
RCH-ACV,Temozolomide,DNA alkylating agent,-0.7325239464662884,acute lymphoblastic leukemia,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
SU-DHL-4,Temozolomide,DNA alkylating agent,-0.7594260511324028,diffuse_histiocytic_lymphoma,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
NCI-H226,AZD5438,CDK2,0.1223362199856722,lung_cancer,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)C
SK-OV-3,AZD5438,CDK2,0.11358914779191007,ovarian_cancer,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)C
KM12,AZD5438,CDK2,0.2178372015926824,colon_cancer,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)C
ZR-75-30,AZD5438,CDK2,0.4586098749627811,breast_cancer,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)C
AsPC-1,AZD5438,CDK2,0.5881549611940012,pancreatic_cancer,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)C
HCC1428,AZD5438,CDK2,0.7145605228665958,breast_cancer,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)C
HCC1500,AZD5438,CDK2,0.11579877546527356,ductal_carcinoma,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)C
LK-2,AZD2014,"mTORC1, mTORC2",0.06689224077280376,lung_cancer,CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=CC=C4)C(=O)NC)N5CCOCC5C
NCI-H226,AZD2014,"mTORC1, mTORC2",0.9634459138388424,lung_cancer,CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=CC=C4)C(=O)NC)N5CCOCC5C
NCI-H23,AZD2014,"mTORC1, mTORC2",0.04734399580291051,non_small_cell_lung_cancer,CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=CC=C4)C(=O)NC)N5CCOCC5C
SK-MEL-2,AZD2014,"mTORC1, mTORC2",0.10652878935139727,skin_cancer,CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=CC=C4)C(=O)NC)N5CCOCC5C
KM12,AZD2014,"mTORC1, mTORC2",0.21768943044585856,colon_cancer,CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=CC=C4)C(=O)NC)N5CCOCC5C
ABC-1,AZD2014,"mTORC1, mTORC2",-0.024700561387544336,lung_cancer,CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=CC=C4)C(=O)NC)N5CCOCC5C
HT-1080,AZD2014,"mTORC1, mTORC2",0.06916146675400228,fibrosarcoma_cancer,CC1COCCN1C2=NC(=NC3=C2C=CC(=N3)C4=CC(=CC=C4)C(=O)NC)N5CCOCC5C
SK-N-DZ,AZD1208,"PIM1, PIM2, PIM3",-0.8528317031906648,neuroblastoma,C1CC(CN(C1)C2=C(C=CC=C2C3=CC=CC=C3)C=C4C(=O)NC(=O)S4)N
KELLY,AZD1208,"PIM1, PIM2, PIM3",-1.0210520091309472,neuroblastoma,C1CC(CN(C1)C2=C(C=CC=C2C3=CC=CC=C3)C=C4C(=O)NC(=O)S4)N
NCI-H226,AZD1208,"PIM1, PIM2, PIM3",0.8535874549498179,lung_cancer,C1CC(CN(C1)C2=C(C=CC=C2C3=CC=CC=C3)C=C4C(=O)NC(=O)S4)N
MV-4-11,AZD1208,"PIM1, PIM2, PIM3",-1.2691524169116406,leukaemia,C1CC(CN(C1)C2=C(C=CC=C2C3=CC=CC=C3)C=C4C(=O)NC(=O)S4)N
PF-382,AZD1208,"PIM1, PIM2, PIM3",-0.8427044811421748,TALL,C1CC(CN(C1)C2=C(C=CC=C2C3=CC=CC=C3)C=C4C(=O)NC(=O)S4)N
AsPC-1,AZD1208,"PIM1, PIM2, PIM3",0.9870652130829746,pancreatic_cancer,C1CC(CN(C1)C2=C(C=CC=C2C3=CC=CC=C3)C=C4C(=O)NC(=O)S4)N
