cosmic_id,cell_line_name,drug_id,drug_name,putative_target,ln_ic50
909699,RMG-I,1930,Telomerase Inhibitor IX,Telomerase,1.216987
909701,RPMI-6666,1930,Telomerase Inhibitor IX,Telomerase,-1.488062
909702,RPMI-8402,1930,Telomerase Inhibitor IX,Telomerase,-0.326287
909703,RS4-11,1930,Telomerase Inhibitor IX,Telomerase,-0.088282
909704,RT-112,1930,Telomerase Inhibitor IX,Telomerase,1.293545
909707,Saos-2,1930,Telomerase Inhibitor IX,Telomerase,1.00819
909708,SAS,1930,Telomerase Inhibitor IX,Telomerase,-0.696874
909712,SF126,1930,Telomerase Inhibitor IX,Telomerase,0.520081
909713,SH-4,1930,Telomerase Inhibitor IX,Telomerase,0.654996
909715,SIG-M5,1930,Telomerase Inhibitor IX,Telomerase,-0.433248
909716,SJRH30,1930,Telomerase Inhibitor IX,Telomerase,0.86625
909717,SJSA-1,1930,Telomerase Inhibitor IX,Telomerase,0.22718
909719,SK-HEP-1,1930,Telomerase Inhibitor IX,Telomerase,0.304709
909720,SK-LMS-1,1930,Telomerase Inhibitor IX,Telomerase,1.157111
909722,SKM-1,1930,Telomerase Inhibitor IX,Telomerase,-0.055708
909723,SK-MEL-1,1930,Telomerase Inhibitor IX,Telomerase,0.550446
909724,SK-MEL-3,1930,Telomerase Inhibitor IX,Telomerase,0.541261
909726,SK-MEL-30,1930,Telomerase Inhibitor IX,Telomerase,1.177247
909727,SK-MEL-31,1930,Telomerase Inhibitor IX,Telomerase,1.676784
909728,SK-MES-1,1930,Telomerase Inhibitor IX,Telomerase,1.572135
909729,SK-MG-1,1930,Telomerase Inhibitor IX,Telomerase,-0.207652
909731,SK-PN-DW,1930,Telomerase Inhibitor IX,Telomerase,0.578453
909732,SK-UT-1,1930,Telomerase Inhibitor IX,Telomerase,-0.264104
909735,SNG-M,1930,Telomerase Inhibitor IX,Telomerase,-0.954525
909736,SNU-387,1930,Telomerase Inhibitor IX,Telomerase,1.758231
909737,SNU-423,1930,Telomerase Inhibitor IX,Telomerase,1.177471
909738,SNU-449,1930,Telomerase Inhibitor IX,Telomerase,0.263865
909740,SNU-C2B,1930,Telomerase Inhibitor IX,Telomerase,0.626278
909742,SU-DHL-1,1930,Telomerase Inhibitor IX,Telomerase,-0.20513
909743,SUP-T1,1930,Telomerase Inhibitor IX,Telomerase,-0.072305
909744,SW13,1930,Telomerase Inhibitor IX,Telomerase,-1.165172
909745,SW1088,1930,Telomerase Inhibitor IX,Telomerase,0.204739
909747,SW1417,1930,Telomerase Inhibitor IX,Telomerase,2.619302
909749,SW1710,1930,Telomerase Inhibitor IX,Telomerase,1.178974
909750,SW1783,1930,Telomerase Inhibitor IX,Telomerase,-1.141129
909751,SW48,1930,Telomerase Inhibitor IX,Telomerase,-0.625886
909753,SW626,1930,Telomerase Inhibitor IX,Telomerase,1.570645
909756,SW872,1930,Telomerase Inhibitor IX,Telomerase,0.140263
909759,SW982,1930,Telomerase Inhibitor IX,Telomerase,0.267725
909761,T84,1930,Telomerase Inhibitor IX,Telomerase,0.869305
909762,TALL-1,1930,Telomerase Inhibitor IX,Telomerase,-0.09874
909769,TGBC1TKB,1930,Telomerase Inhibitor IX,Telomerase,1.624183
909770,TGBC11TKB,1930,Telomerase Inhibitor IX,Telomerase,1.4662
909771,THP-1,1930,Telomerase Inhibitor IX,Telomerase,0.770719
909774,TYK-nu,1930,Telomerase Inhibitor IX,Telomerase,0.223738
909776,U-2-OS,1930,Telomerase Inhibitor IX,Telomerase,1.0445
909777,U-698-M,1930,Telomerase Inhibitor IX,Telomerase,-1.741345
909779,UMC-11,1930,Telomerase Inhibitor IX,Telomerase,0.646048
909784,WM-115,1930,Telomerase Inhibitor IX,Telomerase,0.536155
909785,WSU-NHL,1930,Telomerase Inhibitor IX,Telomerase,-1.778089
909904,YAPC,1930,Telomerase Inhibitor IX,Telomerase,1.026245
909905,YH-13,1930,Telomerase Inhibitor IX,Telomerase,-0.84475
909976,KM-H2,1930,Telomerase Inhibitor IX,Telomerase,0.382103
910079,OE19,1930,Telomerase Inhibitor IX,Telomerase,0.403826
910209,SUP-B8,1930,Telomerase Inhibitor IX,Telomerase,-0.948598
910399,NCI-H838,1930,Telomerase Inhibitor IX,Telomerase,1.013319
910545,QIMR-WIL,1930,Telomerase Inhibitor IX,Telomerase,-0.77137
910546,PSN1,1930,Telomerase Inhibitor IX,Telomerase,-0.452226
910549,OE33,1930,Telomerase Inhibitor IX,Telomerase,0.495339
910554,CW-2,1930,Telomerase Inhibitor IX,Telomerase,0.797554
910567,CHP-126,1930,Telomerase Inhibitor IX,Telomerase,-0.52296
910568,CGTH-W-1,1930,Telomerase Inhibitor IX,Telomerase,0.526517
910687,ATN-1,1930,Telomerase Inhibitor IX,Telomerase,0.005805
910688,CESS,1930,Telomerase Inhibitor IX,Telomerase,-0.739539
910691,COLO-684,1930,Telomerase Inhibitor IX,Telomerase,-0.532805
910692,COLO-668,1930,Telomerase Inhibitor IX,Telomerase,0.95101
910697,A388,1930,Telomerase Inhibitor IX,Telomerase,-0.576241
910698,BFTC-909,1930,Telomerase Inhibitor IX,Telomerase,-0.219132
910700,C2BBe1,1930,Telomerase Inhibitor IX,Telomerase,0.290355
910703,CA46,1930,Telomerase Inhibitor IX,Telomerase,0.648766
910705,BALL-1,1930,Telomerase Inhibitor IX,Telomerase,-1.164321
910706,BL-41,1930,Telomerase Inhibitor IX,Telomerase,-1.479665
910710,BV-173,1930,Telomerase Inhibitor IX,Telomerase,-0.119591
910779,IA-LM,1930,Telomerase Inhibitor IX,Telomerase,1.07962
910780,TGW,1930,Telomerase Inhibitor IX,Telomerase,-0.262609
910781,AN3-CA,1930,Telomerase Inhibitor IX,Telomerase,-0.882
910784,A204,1930,Telomerase Inhibitor IX,Telomerase,-0.005213
910849,NY,1930,Telomerase Inhibitor IX,Telomerase,1.201338
910851,A427,1930,Telomerase Inhibitor IX,Telomerase,-0.118409
910852,CAL-85-1,1930,Telomerase Inhibitor IX,Telomerase,0.446924
910853,CHL-1,1930,Telomerase Inhibitor IX,Telomerase,0.305052
910861,RL,1930,Telomerase Inhibitor IX,Telomerase,-0.44035
910899,NCI-H146,1930,Telomerase Inhibitor IX,Telomerase,0.397412
910900,NCI-H1651,1930,Telomerase Inhibitor IX,Telomerase,0.355966
910903,RPMI-7951,1930,Telomerase Inhibitor IX,Telomerase,0.040169
910906,ST486,1930,Telomerase Inhibitor IX,Telomerase,-1.10531
910907,SW1990,1930,Telomerase Inhibitor IX,Telomerase,1.320751
910911,SCC-15,1930,Telomerase Inhibitor IX,Telomerase,1.161629
910916,CAL-27,1930,Telomerase Inhibitor IX,Telomerase,-0.621891
910918,BC-3,1930,Telomerase Inhibitor IX,Telomerase,0.775496
910919,BC-1,1930,Telomerase Inhibitor IX,Telomerase,-0.786705
910920,A704,1930,Telomerase Inhibitor IX,Telomerase,1.227544
910921,A101D,1930,Telomerase Inhibitor IX,Telomerase,-1.000289
910924,23132-87,1930,Telomerase Inhibitor IX,Telomerase,0.648249
910925,A431,1930,Telomerase Inhibitor IX,Telomerase,0.177807
910926,BFTC-905,1930,Telomerase Inhibitor IX,Telomerase,-0.789668
910927,CAL-51,1930,Telomerase Inhibitor IX,Telomerase,-0.303608
910930,SCC-3,1930,Telomerase Inhibitor IX,Telomerase,-0.495178
910931,RERF-LC-MS,1930,Telomerase Inhibitor IX,Telomerase,-0.386975
910932,GAK,1930,Telomerase Inhibitor IX,Telomerase,0.394334
910933,AM-38,1930,Telomerase Inhibitor IX,Telomerase,0.491807
910934,A4-Fuk,1930,Telomerase Inhibitor IX,Telomerase,-0.992877
910935,A3-KAW,1930,Telomerase Inhibitor IX,Telomerase,-1.55389
910936,DOK,1930,Telomerase Inhibitor IX,Telomerase,0.017325
910937,COR-L279,1930,Telomerase Inhibitor IX,Telomerase,0.25714
910941,CHP-134,1930,Telomerase Inhibitor IX,Telomerase,-1.431302
910942,NEC8,1930,Telomerase Inhibitor IX,Telomerase,-0.535254
910943,CAS-1,1930,Telomerase Inhibitor IX,Telomerase,0.874076
910944,ALL-PO,1930,Telomerase Inhibitor IX,Telomerase,-0.193346
910947,OCI-AML2,1930,Telomerase Inhibitor IX,Telomerase,-0.942592
910948,MFM-223,1930,Telomerase Inhibitor IX,Telomerase,0.625149
910951,CML-T1,1930,Telomerase Inhibitor IX,Telomerase,-0.993392
910952,CAL-54,1930,Telomerase Inhibitor IX,Telomerase,-0.479673
917486,LS-1034,1930,Telomerase Inhibitor IX,Telomerase,1.362389
924100,22RV1,1930,Telomerase Inhibitor IX,Telomerase,0.536238
924102,8505C,1930,Telomerase Inhibitor IX,Telomerase,-0.103612
924104,B-CPAP,1930,Telomerase Inhibitor IX,Telomerase,0.350476
924105,BPH-1,1930,Telomerase Inhibitor IX,Telomerase,0.305681
924106,CAL-148,1930,Telomerase Inhibitor IX,Telomerase,-0.809138
924107,CAL-39,1930,Telomerase Inhibitor IX,Telomerase,0.089743
924108,CaR-1,1930,Telomerase Inhibitor IX,Telomerase,-0.097965
924111,HO-1-N-1,1930,Telomerase Inhibitor IX,Telomerase,-0.706834
924151,HTC-C3,1930,Telomerase Inhibitor IX,Telomerase,0.452988
924186,KGN,1930,Telomerase Inhibitor IX,Telomerase,-1.362066
924187,KLE,1930,Telomerase Inhibitor IX,Telomerase,1.940955
924188,KNS-81-FD,1930,Telomerase Inhibitor IX,Telomerase,0.314633
924189,KP-N-RT-BM-1,1930,Telomerase Inhibitor IX,Telomerase,0.405355
924238,K5,1930,Telomerase Inhibitor IX,Telomerase,-0.136716
924239,L-363,1930,Telomerase Inhibitor IX,Telomerase,0.110997
924240,MDA-MB-415,1930,Telomerase Inhibitor IX,Telomerase,0.88815
924241,NCI-H250,1930,Telomerase Inhibitor IX,Telomerase,0.952994
924244,NCI-H1975,1930,Telomerase Inhibitor IX,Telomerase,1.466831
924247,SW954,1930,Telomerase Inhibitor IX,Telomerase,0.376932
924248,TE-441-T,1930,Telomerase Inhibitor IX,Telomerase,-0.260082
925338,MDA-MB-157,1930,Telomerase Inhibitor IX,Telomerase,0.760811
925340,MKN45,1930,Telomerase Inhibitor IX,Telomerase,0.062244
925341,NCI-H810,1930,Telomerase Inhibitor IX,Telomerase,-0.616201
925343,MFH-ino,1930,Telomerase Inhibitor IX,Telomerase,0.121523
925346,PANC-03-27,1930,Telomerase Inhibitor IX,Telomerase,0.563783
925348,PANC-10-05,1930,Telomerase Inhibitor IX,Telomerase,1.906563
930082,RL95-2,1930,Telomerase Inhibitor IX,Telomerase,-0.162773
930297,SiHa,1930,Telomerase Inhibitor IX,Telomerase,1.211233
930298,SKG-IIIa,1930,Telomerase Inhibitor IX,Telomerase,0.798087
930299,TT,1930,Telomerase Inhibitor IX,Telomerase,2.207404
930301,VMRC-MELG,1930,Telomerase Inhibitor IX,Telomerase,-0.732341
946353,TE-9,1930,Telomerase Inhibitor IX,Telomerase,0.691769
946354,TE-11,1930,Telomerase Inhibitor IX,Telomerase,0.544045
946355,TE-6,1930,Telomerase Inhibitor IX,Telomerase,0.375266
946356,TE-12,1930,Telomerase Inhibitor IX,Telomerase,0.791621
946357,TC-YIK,1930,Telomerase Inhibitor IX,Telomerase,-1.165965
946358,YT,1930,Telomerase Inhibitor IX,Telomerase,-0.51127
946360,OAW-28,1930,Telomerase Inhibitor IX,Telomerase,0.316974
946361,LCLC-97TM1,1930,Telomerase Inhibitor IX,Telomerase,0.715414
946363,KP-N-YS,1930,Telomerase Inhibitor IX,Telomerase,-0.145771
946366,D-245MG,1930,Telomerase Inhibitor IX,Telomerase,1.570767
946367,D-247MG,1930,Telomerase Inhibitor IX,Telomerase,1.228422
946368,D-263MG,1930,Telomerase Inhibitor IX,Telomerase,0.016023
946369,D-336MG,1930,Telomerase Inhibitor IX,Telomerase,0.417797
946370,D-392MG,1930,Telomerase Inhibitor IX,Telomerase,-0.591731
946372,D-423MG,1930,Telomerase Inhibitor IX,Telomerase,-1.050142
946373,D-502MG,1930,Telomerase Inhibitor IX,Telomerase,0.675839
946377,D-566MG,1930,Telomerase Inhibitor IX,Telomerase,0.485956
946382,CAMA-1,1930,Telomerase Inhibitor IX,Telomerase,-0.136087
949088,CTB-1,1930,Telomerase Inhibitor IX,Telomerase,-0.375769
949090,Caov-4,1930,Telomerase Inhibitor IX,Telomerase,-0.677608
949094,M059J,1930,Telomerase Inhibitor IX,Telomerase,0.12749
949153,HAL-01,1930,Telomerase Inhibitor IX,Telomerase,-0.559024
949154,OMC-1,1930,Telomerase Inhibitor IX,Telomerase,0.738367
949155,ES8,1930,Telomerase Inhibitor IX,Telomerase,-0.103236
949157,ES6,1930,Telomerase Inhibitor IX,Telomerase,0.454855
949158,ES1,1930,Telomerase Inhibitor IX,Telomerase,-0.157629
949160,EW-7,1930,Telomerase Inhibitor IX,Telomerase,1.032928
949161,EW-3,1930,Telomerase Inhibitor IX,Telomerase,1.029966
949162,EW-12,1930,Telomerase Inhibitor IX,Telomerase,0.335082
949163,EW-1,1930,Telomerase Inhibitor IX,Telomerase,0.703048
949167,EW-22,1930,Telomerase Inhibitor IX,Telomerase,-0.227425
949168,EW-24,1930,Telomerase Inhibitor IX,Telomerase,0.639069
949170,LAN-6,1930,Telomerase Inhibitor IX,Telomerase,0.197664
949171,NB10,1930,Telomerase Inhibitor IX,Telomerase,-0.557687
949172,NB12,1930,Telomerase Inhibitor IX,Telomerase,-0.077227
949173,NB6,1930,Telomerase Inhibitor IX,Telomerase,0.982921
949174,NB7,1930,Telomerase Inhibitor IX,Telomerase,1.238128
949175,NB17,1930,Telomerase Inhibitor IX,Telomerase,-0.159074
949176,NB5,1930,Telomerase Inhibitor IX,Telomerase,0.289546
949177,NB13,1930,Telomerase Inhibitor IX,Telomerase,-1.058276
949178,NB14,1930,Telomerase Inhibitor IX,Telomerase,-1.228322
949179,NB1,1930,Telomerase Inhibitor IX,Telomerase,-0.740485
971777,MZ2-MEL,1930,Telomerase Inhibitor IX,Telomerase,0.433557
998184,Jurkat,1930,Telomerase Inhibitor IX,Telomerase,-0.730784
998189,LS-180,1930,Telomerase Inhibitor IX,Telomerase,1.101927
1240121,BICR22,1930,Telomerase Inhibitor IX,Telomerase,-1.066729
1240122,BICR78,1930,Telomerase Inhibitor IX,Telomerase,1.202664
1240123,CCK-81,1930,Telomerase Inhibitor IX,Telomerase,0.721033
1240125,COLO-783,1930,Telomerase Inhibitor IX,Telomerase,1.230574
1240127,EN,1930,Telomerase Inhibitor IX,Telomerase,1.225318
1240128,ES-2,1930,Telomerase Inhibitor IX,Telomerase,0.565384
1240129,FU-OV-1,1930,Telomerase Inhibitor IX,Telomerase,1.067467
1240130,G-MEL,1930,Telomerase Inhibitor IX,Telomerase,-0.334307
1240134,NCI-H2731,1930,Telomerase Inhibitor IX,Telomerase,0.598866
1240137,NCI-H2810,1930,Telomerase Inhibitor IX,Telomerase,1.178674
1240139,NCI-H290,1930,Telomerase Inhibitor IX,Telomerase,0.37398
1240140,NCI-H3118,1930,Telomerase Inhibitor IX,Telomerase,0.314173
1240141,NCI-H513,1930,Telomerase Inhibitor IX,Telomerase,1.059948
1240142,HARA,1930,Telomerase Inhibitor IX,Telomerase,-0.442109
1240145,HCC-44,1930,Telomerase Inhibitor IX,Telomerase,0.198119
1240147,Hep3B2-1-7,1930,Telomerase Inhibitor IX,Telomerase,0.80191
1240149,Hs-633T,1930,Telomerase Inhibitor IX,Telomerase,-0.966641
1240150,Hs-683,1930,Telomerase Inhibitor IX,Telomerase,0.252816
1240153,IGR-37,1930,Telomerase Inhibitor IX,Telomerase,0.665742
1240155,IM-95,1930,Telomerase Inhibitor IX,Telomerase,0.36661
1240157,JHH-2,1930,Telomerase Inhibitor IX,Telomerase,1.528932
1240158,JHH-4,1930,Telomerase Inhibitor IX,Telomerase,1.505778
1240161,JHU-011,1930,Telomerase Inhibitor IX,Telomerase,0.956717
1240162,JHU-022,1930,Telomerase Inhibitor IX,Telomerase,1.197748
1240166,KYM-1,1930,Telomerase Inhibitor IX,Telomerase,-0.534865
1240167,KYSE-220,1930,Telomerase Inhibitor IX,Telomerase,-0.614043
1240168,LN-18,1930,Telomerase Inhibitor IX,Telomerase,0.044501
1240169,LN-229,1930,Telomerase Inhibitor IX,Telomerase,1.431501
1240172,MDA-MB-436,1930,Telomerase Inhibitor IX,Telomerase,0.278131
1240173,MDST8,1930,Telomerase Inhibitor IX,Telomerase,-0.985025
1240174,MFE-319,1930,Telomerase Inhibitor IX,Telomerase,0.072637
1240181,NB(TU)1-10,1930,Telomerase Inhibitor IX,Telomerase,-1.046954
1240182,NCI-H1836,1930,Telomerase Inhibitor IX,Telomerase,1.669577
1240183,NCI-H1869,1930,Telomerase Inhibitor IX,Telomerase,0.037477
1240184,NCI-H1915,1930,Telomerase Inhibitor IX,Telomerase,0.622101
1240187,NCI-H2023,1930,Telomerase Inhibitor IX,Telomerase,0.99115
1240189,NCI-H211,1930,Telomerase Inhibitor IX,Telomerase,-1.324015
1240190,NCI-H3122,1930,Telomerase Inhibitor IX,Telomerase,1.064943
1240191,NCI-H647,1930,Telomerase Inhibitor IX,Telomerase,0.724018
1240192,NCI-H841,1930,Telomerase Inhibitor IX,Telomerase,-0.096332
1240193,NCI-H847,1930,Telomerase Inhibitor IX,Telomerase,-1.41943
1240198,OVISE,1930,Telomerase Inhibitor IX,Telomerase,1.228758
1240200,OVMIU,1930,Telomerase Inhibitor IX,Telomerase,1.235172
1240201,PA-TU-8988T,1930,Telomerase Inhibitor IX,Telomerase,0.163475
1240202,PC-3_[JPC-3],1930,Telomerase Inhibitor IX,Telomerase,0.239712
1240204,PCI-15A,1930,Telomerase Inhibitor IX,Telomerase,0.001005
1240207,PE-CA-PJ15,1930,Telomerase Inhibitor IX,Telomerase,0.53356
1240209,RERF-GC-1B,1930,Telomerase Inhibitor IX,Telomerase,0.864684
1240210,RH-41,1930,Telomerase Inhibitor IX,Telomerase,-0.339917
1240212,SISO,1930,Telomerase Inhibitor IX,Telomerase,1.171221
1240215,SKN,1930,Telomerase Inhibitor IX,Telomerase,0.973154
1240217,SNU-398,1930,Telomerase Inhibitor IX,Telomerase,0.003891
1240220,SW156,1930,Telomerase Inhibitor IX,Telomerase,0.914124
1240221,TC-71,1930,Telomerase Inhibitor IX,Telomerase,1.186121
1240222,TOV-21G,1930,Telomerase Inhibitor IX,Telomerase,-0.120002
1240224,VMRC-RCW,1930,Telomerase Inhibitor IX,Telomerase,1.91624
1247871,SUP-B15,1930,Telomerase Inhibitor IX,Telomerase,0.82573
1287706,451Lu,1930,Telomerase Inhibitor IX,Telomerase,1.318698
1290455,OCI-AML3,1930,Telomerase Inhibitor IX,Telomerase,-0.438685
1290722,ASH-3,1930,Telomerase Inhibitor IX,Telomerase,-0.581231
1290724,BICR10,1930,Telomerase Inhibitor IX,Telomerase,1.485219
1290725,BICR31,1930,Telomerase Inhibitor IX,Telomerase,1.017601
1290730,CAL-29,1930,Telomerase Inhibitor IX,Telomerase,0.452886
1290767,CHSA0011,1930,Telomerase Inhibitor IX,Telomerase,0.066475
1290768,CHSA0108,1930,Telomerase Inhibitor IX,Telomerase,0.607387
1290769,CL-11,1930,Telomerase Inhibitor IX,Telomerase,1.692257
1290795,CS1,1930,Telomerase Inhibitor IX,Telomerase,-0.377296
1290797,DAN-G,1930,Telomerase Inhibitor IX,Telomerase,1.452485
1290806,FU97,1930,Telomerase Inhibitor IX,Telomerase,0.395394
1290807,G-292-Clone-A141B1,1930,Telomerase Inhibitor IX,Telomerase,1.157217
1290809,NCI-H2373,1930,Telomerase Inhibitor IX,Telomerase,0.827525
1290812,NCI-H2722,1930,Telomerase Inhibitor IX,Telomerase,2.60756
1290813,NCI-H2795,1930,Telomerase Inhibitor IX,Telomerase,0.692047
1290908,HCC-78,1930,Telomerase Inhibitor IX,Telomerase,0.05935
1290922,HDQ-P1,1930,Telomerase Inhibitor IX,Telomerase,0.220129
1295740,ALL-SIL,1930,Telomerase Inhibitor IX,Telomerase,0.605551
1295741,AMO-1,1930,Telomerase Inhibitor IX,Telomerase,-0.569254
1297438,COR-L303,1930,Telomerase Inhibitor IX,Telomerase,-0.033183
1297446,DND-41,1930,Telomerase Inhibitor IX,Telomerase,0.352295
1297447,EJM,1930,Telomerase Inhibitor IX,Telomerase,0.476058
1297449,Farage,1930,Telomerase Inhibitor IX,Telomerase,-0.823306
1298134,HeLa,1930,Telomerase Inhibitor IX,Telomerase,-0.44847
1298141,Hs-766T,1930,Telomerase Inhibitor IX,Telomerase,2.149461
1298144,Hs-939-T,1930,Telomerase Inhibitor IX,Telomerase,-0.515905
1298145,Hs-940-T,1930,Telomerase Inhibitor IX,Telomerase,1.271329
1298151,JHH-1,1930,Telomerase Inhibitor IX,Telomerase,0.642591
1298156,JHU-029,1930,Telomerase Inhibitor IX,Telomerase,0.931983
1298160,K2,1930,Telomerase Inhibitor IX,Telomerase,1.077296
1298167,KMH-2,1930,Telomerase Inhibitor IX,Telomerase,1.010775
1298168,KMRC-1,1930,Telomerase Inhibitor IX,Telomerase,-0.321437
1298169,KMRC-20,1930,Telomerase Inhibitor IX,Telomerase,0.855963
1298215,KON,1930,Telomerase Inhibitor IX,Telomerase,-0.306184
1298222,KYSE-50,1930,Telomerase Inhibitor IX,Telomerase,0.60548
1298226,LOU-NH91,1930,Telomerase Inhibitor IX,Telomerase,-0.020226
1298348,NCI-H1568,1930,Telomerase Inhibitor IX,Telomerase,1.194803
1298350,NCI-H1781,1930,Telomerase Inhibitor IX,Telomerase,1.295612
1298351,NCI-H2110,1930,Telomerase Inhibitor IX,Telomerase,1.190797
1298358,OCUM-1,1930,Telomerase Inhibitor IX,Telomerase,0.524487
1298359,OE21,1930,Telomerase Inhibitor IX,Telomerase,0.727548
1298362,OSC-19,1930,Telomerase Inhibitor IX,Telomerase,-0.134757
1298365,OVTOKO,1930,Telomerase Inhibitor IX,Telomerase,0.826499
1298475,PANC-02-03,1930,Telomerase Inhibitor IX,Telomerase,0.765823
1298526,PA-TU-8902,1930,Telomerase Inhibitor IX,Telomerase,1.210376
1298529,PCI-30,1930,Telomerase Inhibitor IX,Telomerase,0.225304
1298531,PCI-4B,1930,Telomerase Inhibitor IX,Telomerase,0.059946
1298533,PL4,1930,Telomerase Inhibitor IX,Telomerase,-0.05873
1298534,QGP-1,1930,Telomerase Inhibitor IX,Telomerase,0.778099
1298539,RKN,1930,Telomerase Inhibitor IX,Telomerase,1.237737
1299052,SCC90,1930,Telomerase Inhibitor IX,Telomerase,-0.824308
1299059,SKN-3,1930,Telomerase Inhibitor IX,Telomerase,0.161034
1299061,STS-0421,1930,Telomerase Inhibitor IX,Telomerase,0.67383
1299062,SW1271,1930,Telomerase Inhibitor IX,Telomerase,1.994136
1299064,T-T,1930,Telomerase Inhibitor IX,Telomerase,-0.47729
1299069,TMK-1,1930,Telomerase Inhibitor IX,Telomerase,0.737431
1299070,TOV-112D,1930,Telomerase Inhibitor IX,Telomerase,0.434283
1299075,VCaP,1930,Telomerase Inhibitor IX,Telomerase,0.574546
1299078,WM1552C,1930,Telomerase Inhibitor IX,Telomerase,1.403995
1299080,WM35,1930,Telomerase Inhibitor IX,Telomerase,-0.440784
1299081,WM793B,1930,Telomerase Inhibitor IX,Telomerase,-0.808922
1303896,GA-10,1930,Telomerase Inhibitor IX,Telomerase,-0.18525
1303897,GRANTA-519,1930,Telomerase Inhibitor IX,Telomerase,0.127908
1303900,HCC1500,1930,Telomerase Inhibitor IX,Telomerase,1.214195
1303901,HCC-33,1930,Telomerase Inhibitor IX,Telomerase,0.227266
1303911,YMB-1-E,1930,Telomerase Inhibitor IX,Telomerase,1.309333
1322212,COR-L32,1930,Telomerase Inhibitor IX,Telomerase,0.576739
1322213,COR-L321,1930,Telomerase Inhibitor IX,Telomerase,0.709375
1322218,Hs-445,1930,Telomerase Inhibitor IX,Telomerase,-0.597965
1322224,HSC-39,1930,Telomerase Inhibitor IX,Telomerase,-0.473047
1323913,NB4,1930,Telomerase Inhibitor IX,Telomerase,-0.414853
1327765,JEKO-1,1930,Telomerase Inhibitor IX,Telomerase,-0.907187
1327766,JJN-3,1930,Telomerase Inhibitor IX,Telomerase,-0.241452
1327768,JM1,1930,Telomerase Inhibitor IX,Telomerase,-0.136854
1327769,JSC-1,1930,Telomerase Inhibitor IX,Telomerase,-0.084062
1327773,KARPAS-1106P,1930,Telomerase Inhibitor IX,Telomerase,-0.459625
1327774,KARPAS-231,1930,Telomerase Inhibitor IX,Telomerase,0.272227
1327775,KARPAS-620,1930,Telomerase Inhibitor IX,Telomerase,0.789423
1330931,KCL-22,1930,Telomerase Inhibitor IX,Telomerase,-0.211929
1330933,KOPN-8,1930,Telomerase Inhibitor IX,Telomerase,-1.050796
1330935,L-1236,1930,Telomerase Inhibitor IX,Telomerase,-1.66726
1330941,MDA-MB-330,1930,Telomerase Inhibitor IX,Telomerase,1.063814
1330942,ME-1,1930,Telomerase Inhibitor IX,Telomerase,0.698511
1330947,MOLM-13,1930,Telomerase Inhibitor IX,Telomerase,-0.929681
1330948,MOLM-16,1930,Telomerase Inhibitor IX,Telomerase,-0.736567
1330950,MOLP-8,1930,Telomerase Inhibitor IX,Telomerase,-0.404574
1330960,MY-M12,1930,Telomerase Inhibitor IX,Telomerase,0.676033
1330972,NCI-H1876,1930,Telomerase Inhibitor IX,Telomerase,-1.009375
1330981,NK-92MI,1930,Telomerase Inhibitor IX,Telomerase,-1.16777
1330982,NU-DUL-1,1930,Telomerase Inhibitor IX,Telomerase,-0.884151
1330984,OCI-LY-19,1930,Telomerase Inhibitor IX,Telomerase,0.52428
1330985,OCI-M1,1930,Telomerase Inhibitor IX,Telomerase,-0.068141
1330987,P32-ISH,1930,Telomerase Inhibitor IX,Telomerase,-0.986258
1330991,PL-21,1930,Telomerase Inhibitor IX,Telomerase,0.642256
1330993,PWR-1E,1930,Telomerase Inhibitor IX,Telomerase,0.901311
1330995,RC-K8,1930,Telomerase Inhibitor IX,Telomerase,0.76676
1331032,SLVL,1930,Telomerase Inhibitor IX,Telomerase,-1.022317
1331033,SU-DHL-10,1930,Telomerase Inhibitor IX,Telomerase,-0.799142
1331034,SU-DHL-16,1930,Telomerase Inhibitor IX,Telomerase,-0.444568
1331035,SU-DHL-4,1930,Telomerase Inhibitor IX,Telomerase,-0.464587
1331038,SU-DHL-8,1930,Telomerase Inhibitor IX,Telomerase,-0.756221
1331039,SUP-HD1,1930,Telomerase Inhibitor IX,Telomerase,0.917577
1331040,SUP-M2,1930,Telomerase Inhibitor IX,Telomerase,-1.664503
1331045,TK,1930,Telomerase Inhibitor IX,Telomerase,0.625199
1331048,VAL,1930,Telomerase Inhibitor IX,Telomerase,0.097451
1331049,WIL2-NS,1930,Telomerase Inhibitor IX,Telomerase,-0.46636
1331050,WSU-DLCL2,1930,Telomerase Inhibitor IX,Telomerase,-0.449177
1331055,NCI-H740,1930,Telomerase Inhibitor IX,Telomerase,1.694452
1479987,DOV13,1930,Telomerase Inhibitor IX,Telomerase,-0.146039
1479988,Hey,1930,Telomerase Inhibitor IX,Telomerase,-0.310712
1479995,JHOS-2,1930,Telomerase Inhibitor IX,Telomerase,-0.123104
1480358,JHOS-3,1930,Telomerase Inhibitor IX,Telomerase,0.347504
1480359,JHOS-4,1930,Telomerase Inhibitor IX,Telomerase,-0.141578
1480360,OV-7,1930,Telomerase Inhibitor IX,Telomerase,-0.134964
1480361,OV-17R,1930,Telomerase Inhibitor IX,Telomerase,-0.21115
1480362,OV-56,1930,Telomerase Inhibitor IX,Telomerase,0.394443
1480367,OVCA433,1930,Telomerase Inhibitor IX,Telomerase,0.418351
1480371,OVK-18,1930,Telomerase Inhibitor IX,Telomerase,-0.849866
